Evento,Jet.Size,Jet.PT,Jet.Eta,Jet.Phi
37337,2,28.0265,1.55916,-0.566623
37338,1,23.6282,-4.79681,-0.550692
37340,1,37.486,-0.480404,-0.605771
37341,3,44.6627,0.395521,2.69494
37341,3,43.3426,1.72727,-0.17189
37341,3,30.4736,-2.81815,-1.57909
37345,1,29.1851,0.319553,-2.74441
37350,1,52.4233,-1.65902,1.68702
37354,2,27.7379,-0.452441,-2.07019
37354,2,24.9473,1.62568,0.74707
37356,2,26.2147,2.62801,1.88821
37356,2,23.3565,0.0847958,-1.36105
37358,1,23.5673,-0.543188,-1.31537
37360,2,30.6382,-1.65688,-1.23452
37360,2,27.0739,1.33888,2.08871
37363,1,29.0098,-0.0619707,0.530653
37364,1,30.446,0.684431,-0.16502
37365,1,26.5041,-0.878733,2.85958
37366,1,25.0472,1.60104,-0.573371
37371,1,24.5378,-0.655977,0.407634
37372,1,23.3502,1.01047,-0.056455
37373,1,24.4,-2.16727,3.02346
37375,1,30.7945,0.436988,-0.521588
37376,1,28.7926,4.28627,-1.47158
37377,2,57.9952,-0.943791,2.01965
37377,2,49.9716,-0.375939,-0.892428
37378,1,23.6763,-0.942257,0.491788
37380,2,25.5411,-0.197394,0.617095
37380,2,23.032,-0.832801,-2.3657
37381,1,34.0961,-1.05233,-3.03047
37383,1,24.4559,1.16782,-2.51645
37384,3,38.7647,-0.737082,-1.04904
37384,3,29.3281,-2.30187,-0.280579
37384,3,23.4404,-2.64447,2.43378
37386,1,23.979,0.953935,2.63397
37388,1,30.6255,1.03453,-1.42921
37391,1,24.6157,0.3488,2.39966
37393,1,23.4456,1.05206,1.20591
37400,2,32.2798,-0.252689,2.39597
37400,2,26.0135,1.12471,-1.59181
37406,2,46.014,2.65923,-2.86129
37406,2,37.7716,1.28158,0.361678
37408,2,30.3972,0.0817795,-2.12379
37408,2,24.5688,2.00639,-0.127011
37410,1,34.3809,1.33334,-1.69425
37411,5,39.6776,1.69551,-1.39207
37411,5,37.267,3.46731,-3.02579
37411,5,26.5167,3.16803,0.435049
37411,5,25.9758,3.78991,2.10488
37411,5,25.3415,1.63522,0.664867
37416,2,44.5074,1.69824,-2.35642
37416,2,33.318,0.308917,1.49616
37417,1,23.1413,-0.232796,-1.42647
37420,1,29.0505,-0.845974,-2.69004
37422,2,29.6533,1.40035,0.916807
37422,2,23.4351,1.28047,2.77724
37423,3,59.6871,1.95609,-1.64358
37423,3,36.0338,0.015795,1.60255
37423,3,32.0819,0.268263,2.15774
37425,1,46.4715,-0.789376,-0.0280147
37426,4,59.7346,-2.88605,0.931871
37426,4,31.1312,-1.18764,-1.64339
37426,4,30.5566,-0.407394,2.23604
37426,4,26.6263,-3.08534,-1.4654
37427,1,25.2623,1.43397,-1.10658
37429,2,45.0689,0.904042,-1.20487
37429,2,40.0095,1.6283,2.14067
37436,1,30.5605,-0.690311,-3.08889
37441,1,24.9157,1.43935,-1.67198
37442,2,25.7925,-2.17297,-0.787942
37442,2,22.4926,-2.02937,2.25522
37444,1,26.837,0.493222,-1.59402
37445,1,27.1562,1.90373,1.05663
37448,1,30.9236,-0.538168,-1.90152
37450,1,27.909,1.65741,0.409692
37452,1,27.9964,-3.09079,1.82291
37453,1,24.86,0.26843,-0.437605
37454,2,33.0461,1.56062,-0.719103
37454,2,28.266,-1.06861,1.31295
37455,1,22.7955,1.50496,-1.95429
37456,1,23.43,1.63153,2.51933
37458,2,28.839,0.0858744,1.76298
37458,2,23.5702,-0.755124,-1.617
37459,4,40.7072,0.941774,1.03435
37459,4,23.3917,-1.05014,-0.882547
37459,4,23.2449,-0.226336,-3.11544
37459,4,22.5725,-3.05499,2.86915
37464,1,25.7319,-0.276824,2.20372
37470,1,22.9402,1.76039,-1.74085
37472,1,24.5967,-0.420394,0.728976
37473,1,36.4497,-1.79615,-0.880116
37475,1,22.56,-4.49273,0.169417
37481,2,40.7797,0.202732,-2.51235
37481,2,22.8767,-1.37701,1.56116
37484,3,37.6408,-3.95237,0.171224
37484,3,26.7219,-2.43576,2.7441
37484,3,21.8366,-4.3164,-1.75033
37485,1,29.602,-3.75748,-0.724251
37486,2,26.6781,-2.01675,-2.77746
37486,2,23.0647,-2.43967,-0.772316
37487,1,26.2162,-1.59789,3.05755
37488,1,29.9498,0.660522,-1.03874
37489,2,47.9629,2.26251,-0.748996
37489,2,24.6037,3.5694,2.11598
37490,1,34.0386,-0.104175,-2.37135
37491,1,26.448,3.80171,0.943689
37493,1,30.1702,-1.20088,1.68227
37497,1,25.3239,0.411446,0.180263
37498,1,22.4761,-4.48237,2.50189
37499,1,32.9338,0.339957,-0.00819034
37500,1,23.8317,1.74831,0.915882
37502,1,23.2494,-2.50123,1.12571
37504,1,30.5623,1.92106,-2.47927
37511,1,23.4478,-2.44549,-2.85637
37513,1,25.1339,1.61077,2.34396
37515,1,28.3617,3.74359,-0.355712
37518,1,29.8302,0.191741,-1.56153
37521,1,30.4142,-1.76498,2.89416
37522,1,23.4683,2.39399,0.381982
37524,3,30.7025,-1.41888,-2.02764
37524,3,25.3092,-2.28326,0.260324
37524,3,22.8928,-3.67728,1.46303
37527,1,25.0827,-1.29086,0.913604
37530,1,35.5188,-1.23186,-1.22667
37531,1,26.2449,-0.530322,2.13515
37532,1,22.0044,-3.38077,-2.52469
37534,1,35.0108,-0.361845,3.1398
37536,1,25.4616,-3.08147,2.718
37538,1,22.5079,2.03149,-2.58423
37539,3,38.6932,0.765204,-0.215934
37539,3,24.4131,-1.72638,-2.93512
37539,3,24.0549,1.02038,-2.43669
37540,1,23.236,3.61142,2.04343
37546,1,30.9537,1.45822,-1.97041
37548,1,30.6808,-1.35771,-1.25536
37549,1,22.2372,-3.23966,0.437185
37550,2,27.0247,-0.757711,-2.57815
37550,2,25.4555,0.156136,-0.209451
37555,1,26.1075,-3.87736,2.31175
37556,1,49.5897,-0.0225053,-2.79339
37557,1,23.2948,-1.54145,2.03536
37566,1,29.1108,3.60212,-0.812152
37567,1,41.893,0.0984909,2.93062
37569,1,25.6723,-1.64083,1.85826
37570,2,23.8323,-0.53443,-0.844556
37570,2,23.0261,-0.969601,-1.42163
37571,2,32.7209,1.94059,-1.99645
37571,2,25.7587,4.1775,1.077
37573,1,23.1699,2.6848,-1.06936
37574,2,42.1966,-1.99116,1.9649
37574,2,29.2519,-2.78454,-1.29184
37575,1,33.09,0.760704,2.10276
37576,1,26.6166,1.01484,2.55379
37578,1,23.6177,2.26991,-0.260729
37580,1,29.5265,1.47395,-1.34814
37583,3,69.0159,-2.19863,-1.41709
37583,3,64.6497,-1.21419,0.677975
37583,3,42.9672,0.58108,2.78555
37587,1,24.557,-0.92213,2.43302
37588,1,26.7243,-1.15823,0.817644
37589,1,23.9653,1.1711,-1.09503
37591,1,22.9799,0.797222,0.39191
37592,2,34.3866,1.11716,0.251552
37592,2,26.3994,-1.0294,2.81911
37593,1,22.479,-1.4627,-0.782707
37595,1,25.3387,-0.516684,-1.48657
37599,1,22.9176,0.659867,-1.21006
37600,1,25.2893,0.21339,-1.59632
37602,2,24.3305,2.29874,0.181241
37602,2,23.0495,-1.5813,-1.82875
37603,2,24.5292,2.36568,-0.821674
37603,2,24.3091,0.138473,1.56629
37604,2,41.0081,-0.783776,0.324269
37604,2,40.7964,-3.07835,-3.12984
37606,1,30.6781,1.93225,2.45465
37608,3,50.4308,3.4656,-0.931844
37608,3,36.7608,3.23102,2.70391
37608,3,23.5375,1.08154,1.01318
37611,2,36.8596,1.33095,-1.99099
37611,2,27.1962,0.704401,1.19917
37612,1,30.2517,-0.0779091,-2.16584
37613,1,25.3001,1.24427,-2.14371
37618,1,28.123,-1.55761,1.7008
37620,1,21.9993,3.09849,1.23445
37623,1,31.0134,1.71613,0.206543
37624,5,60.1863,0.69216,2.33279
37624,5,42.5911,-2.24717,-0.29018
37624,5,40.4771,1.37765,-0.873627
37624,5,34.6469,0.741511,-3.07268
37624,5,30.6504,-3.57724,-1.84925
37625,2,36.6748,2.24082,2.54331
37625,2,25.7305,-2.76814,0.362662
37627,1,22.9846,2.91325,2.57227
37628,1,31.7391,-0.565011,2.45404
37629,1,39.7119,-1.32454,1.69115
37631,1,24.7689,-3.80375,1.95579
37634,1,28.8023,2.30449,-0.696827
37639,1,42.2625,2.63499,-2.74685
37640,2,24.7985,-0.809162,1.6603
37640,2,23.7988,-4.18089,-0.942857
37642,1,29.4115,0.290689,2.03538
37646,2,33.1731,0.749868,3.03367
37646,2,27.5335,-0.0568413,-0.50481
37649,1,23.5678,-0.633341,-3.00697
37652,1,25.3336,1.51971,0.392796
37655,1,23.1259,0.0376495,2.69622
37656,2,38.6015,1.25909,-2.5119
37656,2,32.3455,-0.574288,0.48501
37659,2,39.8288,0.801145,1.30348
37659,2,30.5403,-2.90609,-0.757031
37661,2,23.6778,-0.691187,-1.12687
37661,2,23.437,-0.656844,1.57501
37662,1,25.4726,0.192706,0.696033
37664,1,30.8927,2.87361,-1.25715
37666,1,23.4251,1.31049,1.95947
37672,1,23.5226,-3.09792,0.177121
37673,1,30.0616,0.788172,-2.98933
37676,2,37.026,-1.57291,-2.64949
37676,2,23.7671,-2.53206,-0.0940811
37677,1,28.1711,0.0913307,-1.34871
37678,1,30.9121,-0.558476,-2.76388
37679,1,22.6222,-1.67419,-2.30535
37680,2,28.7498,4.21652,-2.1415
37680,2,23.5584,-1.1954,1.64666
37683,2,36.9438,-0.963974,0.567025
37683,2,27.3994,1.0334,1.62919
37685,1,32.3347,-3.30078,2.304
37688,1,22.8929,3.43407,1.11246
37690,1,23.0267,-3.15492,-0.31021
37693,1,38.193,1.03675,-2.59949
37697,1,33.1828,0.15031,-0.744213
37698,1,26.6174,4.22766,0.946272
37699,2,54.4293,0.866082,-1.53439
37699,2,23.836,-0.0277244,0.683567
37702,1,25.2349,1.75925,2.1824
37703,1,23.5507,-1.71604,2.21321
37704,1,36.6119,-1.136,-1.80459
37707,1,26.1025,-1.23427,1.85394
37708,1,25.2472,3.18367,-1.09601
37709,1,26.1635,0.794974,1.6516
37712,2,27.1937,1.90321,2.97348
37712,2,26.9926,2.81584,-0.676339
37715,3,69.6348,0.563889,1.84581
37715,3,34.2339,0.513211,-1.05262
37715,3,27.0661,0.70268,-1.70221
37716,1,28.0423,1.86022,-0.590659
37717,1,25.2041,-0.858467,0.656277
37719,1,24.1146,-0.362039,0.972285
37720,1,32.0527,-2.001,0.451622
37721,1,27.3459,-1.14052,0.952551
37722,1,27.491,3.01083,-2.67663
37723,1,25.8791,3.63483,1.00793
37724,1,28.1295,-0.43875,-3.01522
37727,3,31.8529,-0.728399,0.197722
37727,3,30.0782,-0.0804787,2.80521
37727,3,25.2259,1.56138,-0.985442
37728,1,31.0159,-1.77059,0.629656
37730,3,26.7446,1.53951,0.658399
37730,3,25.0407,1.60288,-2.71935
37730,3,24.083,2.58567,-1.18941
37732,2,39.8559,0.333148,-2.92195
37732,2,33.3437,-0.713889,-1.05126
37734,1,26.9584,1.73026,2.57607
37738,1,28.6421,0.443924,1.92311
37739,2,27.0315,-0.608447,-2.75629
37739,2,24.7033,-2.71133,0.0767276
37740,2,36.3395,0.376934,-1.14877
37740,2,23.1174,-3.89735,2.03002
37744,2,24.5639,-0.580018,-1.39402
37744,2,24.3015,0.134927,1.27026
37747,1,52.9332,0.981415,-2.95744
37748,3,38.8934,-0.682162,2.22406
37748,3,25.7955,-3.8394,0.682371
37748,3,23.2405,4.35013,-0.406394
37749,2,45.8537,-1.55299,1.45083
37749,2,28.3405,-1.17657,-0.444056
37751,2,29.2064,0.866354,0.182123
37751,2,26.2265,0.573966,2.8641
37753,1,29.9067,0.439038,-0.029691
37754,1,24.3607,3.07078,0.952827
37755,1,25.4884,4.04188,3.09418
37759,1,24.8405,2.20725,0.316254
37760,1,23.9549,3.29306,-3.1165
37762,1,34.5591,-2.26513,-0.162329
37767,1,23.3673,-3.16503,-2.85575
37768,1,24.2108,-1.51038,-2.44601
37769,2,30.4839,-3.19769,-1.23773
37769,2,22.9232,-1.74625,1.87248
37771,1,25.2327,3.10873,2.64602
37772,1,23.2682,-1.34169,-3.07649
37775,1,22.3473,-2.10165,2.19803
37780,2,39.2293,-1.05458,-0.50958
37780,2,34.0783,-0.994305,2.294
37781,2,28.766,-2.06604,-2.20592
37781,2,24.2101,3.11173,1.6045
37785,1,24.3733,3.05739,-0.342157
37786,1,26.9665,1.11333,0.325556
37789,1,22.5662,1.66202,-2.57111
37790,2,32.5082,-1.11231,2.7012
37790,2,22.7132,0.807505,-0.11239
37794,2,35.7562,-3.29127,2.51161
37794,2,25.0624,2.12583,2.84253
37799,2,42.3084,-1.52115,2.64601
37799,2,24.4527,0.427013,-0.515876
37800,1,32.1804,3.70188,1.54996
37801,1,25.6346,-1.21028,1.44111
37803,2,29.6899,3.16146,2.84751
37803,2,22.1949,-4.86632,-1.86509
37804,2,27.1676,-0.130765,2.62909
37804,2,23.5436,-1.2169,-0.113688
37806,2,25.0012,0.869496,0.670638
37806,2,22.606,2.2789,-2.34313
37810,1,25.5356,-1.39713,1.74264
37811,2,37.9478,-2.26796,-1.76615
37811,2,24.899,-0.376759,1.20593
37816,1,23.2069,-2.26611,0.739116
37820,1,23.6332,-0.544075,-1.3403
37829,1,31.7381,0.546393,-0.598031
37830,1,31.9448,-0.304318,0.635269
37832,2,37.9906,1.08741,-0.768784
37832,2,28.9401,0.347169,2.18053
37834,1,28.9117,1.45929,-0.406822
37835,3,28.6289,2.84498,-1.08455
37835,3,28.0863,-3.17189,-0.635226
37835,3,25.7939,4.40833,2.02011
37838,1,23.2225,1.29893,2.01448
37839,1,26.4822,-2.5968,1.19582
37842,1,24.4316,-1.04512,1.27203
37843,2,27.2618,-2.36514,-2.38661
37843,2,26.5061,3.13332,-1.40587
37845,2,41.8821,-2.70403,-0.0351665
37845,2,31.0222,0.233172,2.68693
37846,1,47.6189,-0.226399,0.502954
37848,1,22.127,-4.22401,-1.98271
37851,1,30.9835,-0.57143,2.85194
37854,1,24.9177,-4.57118,2.03402
37855,1,27.4384,-3.14544,-1.37717
37864,2,36.277,0.0241825,-2.81596
37864,2,32.5061,-0.124232,1.18503
37866,1,28.4076,1.73156,0.746032
37867,2,51.9343,-0.951878,0.483748
37867,2,23.3842,0.716621,-1.38399
37869,2,31.962,-0.197725,0.992474
37869,2,29.719,-0.441528,-1.51319
37870,1,24.9056,-2.56567,-0.594212
37872,3,52.0731,-0.991471,0.800852
37872,3,33.8018,-4.14656,-2.7844
37872,3,26.2224,-2.38311,-1.4075
37876,1,23.0279,-1.21256,2.83254
37877,1,30.8442,1.84004,-2.4561
37880,1,31.5368,1.28751,-3.06961
37883,1,26.266,1.12186,-1.20087
37885,1,34.1413,0.578039,-2.87982
37888,1,38.729,1.78248,1.63065
37889,1,23.7536,-0.186584,1.20325
37890,1,31.7507,0.389494,3.05292
37892,1,25.2561,-2.499,-0.804602
37895,1,26.9912,2.0399,0.906786
37896,1,24.2883,-2.49221,3.13339
37898,1,22.9707,0.567629,-2.04419
37902,2,24.5512,-0.908965,-0.140667
37902,2,24.0152,2.17907,-2.9278
37906,1,25.1546,0.404231,-2.53788
37910,2,34.7383,0.743121,0.405156
37910,2,23.3495,4.38933,-3.09449
37911,1,29.2741,-1.21028,2.89049
37913,1,49.7661,-1.60791,-3.01718
37918,1,21.8413,-3.6356,-0.650094
37922,1,28.0818,-0.735242,3.09217
37923,1,23.282,-1.75211,-1.0003
37925,3,43.8941,-0.607948,1.4371
37925,3,39.7431,-1.84107,-3.13099
37925,3,31.8495,1.5508,-0.968286
37926,2,37.2822,1.3357,1.01472
37926,2,30.0588,0.38338,-2.6049
37927,1,27.7857,-0.0528909,0.764224
37929,1,23.1372,-0.305039,2.80822
37930,2,40.1289,-1.37565,-1.74552
37930,2,23.5603,-3.01538,1.42773
37931,2,45.6108,-1.28144,2.91713
37931,2,29.63,1.36439,-0.290896
37933,1,33.4372,0.182839,1.1587
37935,1,29.6126,-0.222605,2.81036
37937,1,22.1012,3.77839,2.05402
37941,1,23.9518,4.00776,2.22667
37948,2,40.4628,1.97756,-1.04805
37948,2,22.7347,1.19346,2.70458
37953,3,57.3569,-0.439104,1.63058
37953,3,26.8182,-0.365688,-1.75185
37953,3,23.4422,0.326409,2.34827
37954,1,28.8806,1.53331,2.48608
37957,2,28.1272,1.83913,1.42235
37957,2,26.4718,-0.678077,-2.22764
37958,1,29.8813,-1.88814,-0.961732
37959,1,34.6043,3.20338,-0.892282
37960,1,23.066,1.16515,-1.09485
37966,1,25.9239,-3.73583,1.15485
37967,2,23.306,-3.44898,1.52474
37967,2,23.0226,1.17858,-0.462035
37970,1,31.1246,-1.32294,2.03598
37971,1,26.6058,-3.61275,-1.6226
37974,1,25.3415,-1.43064,2.53058
37977,1,25.0832,3.93504,-1.04225
37978,1,30.1009,1.59564,-3.11374
37981,1,23.3099,3.27562,-2.3431
37992,1,33.4828,1.97883,-0.755995
37993,1,26.8426,-2.34869,-0.191333
37994,1,25.0342,1.58798,-0.287176
37995,2,29.8345,-3.31795,-2.61603
37995,2,22.393,-3.24804,0.560481
38002,1,22.2272,2.64818,-2.94368
38003,1,29.9346,0.263567,-2.30427
38004,1,25.3857,1.12127,-2.34806
38007,2,34.8225,-1.91615,-1.89231
38007,2,28.9488,-1.56191,1.40464
38008,1,30.8129,-1.53256,-2.9434
38009,2,120.943,0.486951,-2.29784
38009,2,102.76,-1.99409,0.91572
38012,2,35.5022,1.33457,-0.0775775
38012,2,32.7902,-0.0363454,2.27818
38016,2,29.5467,0.442133,1.5871
38016,2,22.6098,4.85584,0.528556
38022,1,39.241,-0.687645,-1.54437
38024,4,39.6937,-1.96332,0.521666
38024,4,32.5457,-1.7889,-2.37985
38024,4,27.5251,-3.35718,1.91832
38024,4,23.2311,-4.7614,-2.566
38027,1,23.0919,2.09502,0.877316
38028,2,25.2542,0.0259253,0.784754
38028,2,22.9427,-0.921236,-2.17842
38030,1,22.3522,1.80221,-2.75171
38031,1,26.7876,-2.0837,-0.264829
38032,1,35.0493,-2.00093,2.87812
38033,1,22.8348,3.09977,-0.0318271
38034,2,36.9566,0.192441,-2.69942
38034,2,24.2824,-0.274635,1.38178
38035,1,23.6666,-1.73203,0.244175
38039,1,26.5776,-1.44037,2.3674
38040,1,23.0305,-2.69421,1.1467
38043,3,161.329,-0.111511,1.50426
38043,3,77.7013,1.84802,-1.24711
38043,3,39.6268,-2.76326,-2.34539
38045,2,28.8951,-4.19528,1.16023
38045,2,22.6479,-1.27425,-2.11213
38046,1,23.0035,2.51053,2.71276
38047,2,31.0904,-0.198768,0.567232
38047,2,25.9565,-0.128967,-2.33713
38048,1,33.4514,-1.12752,2.31068
38049,3,54.4562,0.73396,2.17037
38049,3,25.6874,2.21677,-1.09862
38049,3,24.1729,-2.74343,-0.671352
38052,1,23.4951,-0.33565,-1.11964
38053,3,36.0567,-1.02674,-2.66464
38053,3,26.6589,1.12351,-0.638471
38053,3,23.9463,1.21193,1.74903
38054,1,29.2157,-2.88571,-0.818272
38055,1,22.5515,1.49298,-1.04748
38057,3,72.8755,2.22819,0.589289
38057,3,37.4517,2.82154,-2.04592
38057,3,34.543,-0.704902,-2.82639
38058,1,23.7373,-0.122188,-3.12923
38061,1,31.0769,4.1058,1.44848
38063,1,32.0992,0.651102,1.23794
38065,1,31.4036,-0.162027,-0.546726
38066,2,27.1869,-0.410157,-0.183511
38066,2,24.3043,-1.85836,2.40833
38067,1,23.5041,1.94771,-0.439417
38068,1,35.0645,-0.846306,0.117224
38069,1,31.3418,1.63516,-2.81813
38070,1,24.3934,-2.28063,-2.72323
38074,2,50.8279,-0.948377,2.72242
38074,2,39.9346,-0.813592,-0.598384
38076,1,27.0813,1.64511,0.0678014
38077,2,25.0171,-2.29524,2.0132
38077,2,24.0068,2.73873,1.35913
38079,1,52.4241,2.09415,-2.88501
38080,1,26.02,1.88989,-0.59482
38081,2,52.5357,-0.653178,-0.474402
38081,2,52.1565,-2.36217,2.52205
38083,1,33.4053,1.7994,-2.82285
38085,1,25.5088,-1.19046,1.93214
38086,1,36.0709,-1.70335,-2.28024
38087,2,34.4646,0.562933,0.374911
38087,2,30.6538,1.81068,2.62571
38090,2,38.6893,-1.77135,0.889987
38090,2,23.5871,-3.72684,-2.30808
38093,1,23.1049,1.75507,-2.31877
38094,1,33.5788,-1.24133,-3.02387
38097,2,63.7999,-1.93131,2.103
38097,2,45.8379,-0.286699,-1.33509
38101,2,47.2401,-3.13709,-0.799718
38101,2,30.5169,-1.54625,2.45695
38110,1,22.5449,-1.7064,-0.92606
38114,1,26.8912,1.54201,1.48217
38115,1,24.9809,2.01811,-0.916267
38116,2,71.1125,1.36614,0.529529
38116,2,54.2162,0.0547295,-2.42311
38117,1,26.2737,0.416276,-2.8379
38118,1,28.7529,-1.37826,-2.09026
38119,2,56.2139,1.53269,-1.25237
38119,2,48.9271,-0.806445,2.0187
38120,1,31.7888,-4.07498,2.96452
38123,1,33.6979,-0.00575008,2.6672
38124,1,33.2731,2.54105,2.32318
38125,2,29.9922,2.78205,0.458067
38125,2,24.6791,3.09122,2.98525
38128,2,27.7554,-0.596271,1.4559
38128,2,26.8188,1.38441,-1.37073
38131,1,34.436,0.784908,-1.4129
38133,2,53.7963,1.06068,2.50796
38133,2,44.5893,0.311067,-1.49783
38135,1,30.4108,0.283354,-2.4693
38143,1,36.6485,1.75799,-2.35405
38144,1,25.4443,-1.64111,-1.95422
38145,1,24.8843,2.62319,0.227439
38146,1,24.3372,-1.39932,0.390837
38149,1,30.4856,1.02638,-2.76
38155,1,75.6929,0.124843,2.62471
38156,2,40.1881,-1.18886,2.8589
38156,2,30.3807,-2.46888,0.250513
38157,1,32.113,1.69809,2.33551
38160,2,35.1912,4.37677,0.428567
38160,2,32.8055,2.1552,3.05269
38162,1,32.5953,-0.387925,2.57973
38163,1,28.36,-1.44235,-2.32533
38165,1,34.8899,-1.83353,0.536549
38166,1,23.2122,-2.52612,0.433554
38169,1,35.1782,-0.644518,-2.29906
38170,2,59.1667,-1.29214,1.39203
38170,2,49.6619,-1.72521,-1.79618
38171,1,33.0665,-0.135736,-2.91287
38172,1,29.4573,0.702462,2.70126
38176,2,38.7048,0.593085,-0.303557
38176,2,32.9937,0.705173,-3.02738
38179,1,23.1404,-1.70709,2.74614
38183,1,26.2241,3.28214,3.09978
38184,1,23.0073,-3.75479,-1.49242
38186,1,35.9168,-2.76445,-1.27308
38188,1,23.2502,1.26721,-0.503165
38189,1,32.9606,-1.93242,-2.49274
38191,1,41.0742,0.0299714,-2.57958
38198,1,30.5032,-1.55479,0.86368
38199,1,31.5192,-1.89702,-1.055
38202,1,25.1189,0.512239,-1.59382
38203,2,40.3386,-3.74239,0.282855
38203,2,30.7565,-3.26235,-3.1181
38204,1,27.7251,-1.62369,-1.42133
38205,1,27.6527,-1.21608,1.94746
38206,2,36.6532,2.09471,-0.184589
38206,2,34.9647,-2.11739,-2.41261
38210,1,24.3624,1.61696,-0.754674
38211,2,38.0131,1.8664,-2.36887
38211,2,28.5867,2.91225,0.938677
38212,1,27.4975,0.0526605,1.08226
38215,1,29.7995,-0.533799,-0.49288
38216,1,27.9623,-0.00791995,0.948752
38217,2,22.8599,-2.4491,-1.39241
38217,2,22.8177,-1.16133,2.69694
38219,3,46.3163,0.555246,-0.524675
38219,3,33.6615,-0.246758,2.71239
38219,3,22.7017,-1.50942,2.70445
38223,2,30.0307,1.0001,2.78984
38223,2,26.3252,1.58677,-0.979117
38225,1,23.8767,0.804088,-2.47305
38227,1,23.5787,0.460618,2.29619
38228,1,27.9792,-0.230757,-1.04495
38229,1,26.5276,-2.06414,-2.85055
38232,2,85.8848,2.75998,1.34814
38232,2,65.2557,2.05404,-1.55806
38235,3,26.6652,3.04731,-0.738388
38235,3,24.785,-0.350028,0.488375
38235,3,22.8942,1.92957,2.94235
38239,1,23.3128,-2.46633,0.244284
38240,1,33.5368,1.98445,1.91894
38241,1,25.3716,2.49685,0.27229
38242,1,31.7739,0.7186,-2.40007
38243,1,26.9375,1.11412,-0.0993511
38244,1,29.9126,3.76434,-1.23871
38245,2,45.5793,0.923427,-1.42844
38245,2,26.7445,-2.04224,1.83474
38246,1,23.3524,2.86153,1.20627
38249,1,23.0425,-0.810321,-0.793726
38250,1,28.9789,1.32617,2.07819
38251,1,24.7266,1.94122,-0.653306
38255,1,23.7213,1.69535,-0.501641
38257,1,33.6048,-0.552245,1.04561
38260,1,27.4879,2.35318,-0.213008
38261,2,27.937,-0.559313,0.286178
38261,2,26.9016,-1.28359,-3.06304
38263,1,36.3285,-0.37072,-0.495178
38265,1,28.5427,-1.62913,0.81238
38268,1,24.8933,1.22487,-2.19301
38269,1,28.2497,-3.07698,1.03322
38271,2,41.6617,-0.546242,1.66022
38271,2,22.8634,2.18149,-1.6162
38273,3,61.0658,-0.927614,1.08446
38273,3,51.3249,-0.655753,-2.11097
38273,3,23.3663,-2.12283,-1.93106
38274,2,30.6687,2.19343,-1.30628
38274,2,28.397,0.436463,-3.12618
38279,2,42.0118,1.34333,-0.687439
38279,2,23.8689,-3.15316,2.5118
38280,2,45.4536,1.7649,0.457802
38280,2,45.0655,1.24063,-2.42457
38285,1,34.1374,-0.0295414,-0.648899
38286,1,22.7207,3.32801,-1.15023
38287,1,26.8826,0.198686,-1.17741
38288,1,23.8318,4.11144,-1.10866
38289,3,29.1549,-0.583396,-1.70628
38289,3,25.1926,-3.6803,0.399093
38289,3,24.4309,-2.0193,-2.50095
38293,1,25.7318,-0.711568,0.0920034
38295,2,46.5593,-0.35552,1.69289
38295,2,40.9584,-0.0958842,-1.0575
38297,1,23.0427,2.12739,0.512159
38299,4,40.8554,-2.37066,-1.04214
38299,4,28.8763,-1.39763,2.46376
38299,4,28.1029,-1.0419,1.42734
38299,4,26.3478,4.16067,1.65218
38300,1,24.9136,2.23153,-2.02401
38303,1,24.3436,-0.00273702,0.577388
38304,2,46.684,1.74885,0.380958
38304,2,28.6418,-0.452247,2.78832
38306,1,27.5873,0.588307,-1.46973
38308,2,39.3514,-1.26004,3.02711
38308,2,23.0795,0.0977951,-0.622734
38309,2,38.4351,1.6156,-1.60292
38309,2,22.7222,-2.31949,1.37307
38310,3,27.5464,2.82835,-2.25121
38310,3,24.6599,2.32682,0.71834
38310,3,22.9646,1.90411,-1.14617
38311,1,26.9717,1.28155,2.33357
38313,2,45.1425,3.1506,2.27505
38313,2,31.4489,0.721749,-0.0834661
38315,2,39.2479,-4.19,1.34699
38315,2,24.2669,-3.01636,-2.01132
38317,2,27.4361,-2.69975,0.360073
38317,2,25.4021,-2.35971,-2.22849
38319,1,31.7552,0.514143,-1.07267
38320,1,31.3209,0.307982,-0.0322741
38321,1,22.6893,-1.61029,-0.924694
38324,2,27.2156,-1.00754,1.10292
38324,2,27.0188,-0.969827,-1.59261
38326,2,33.1993,2.74675,-2.88006
38326,2,30.9597,1.87613,0.122539
38330,1,36.9949,-1.14808,2.75382
38332,1,27.2655,-1.32445,3.10189
38337,1,36.9089,0.648144,-0.043791
38343,1,28.8314,2.68615,-2.97496
38347,1,32.8048,-2.02498,-1.86746
38349,3,38.1657,1.79685,0.266369
38349,3,36.0906,0.158391,2.49754
38349,3,24.2484,-2.08576,-1.61759
38350,1,22.6619,-1.59519,2.04632
38351,1,23.0685,2.07382,1.54569
38352,2,37.2922,-0.285442,-1.96749
38352,2,25.5428,1.82942,1.47983
38353,1,22.7461,-0.562237,1.85975
38356,1,28.2099,-0.847343,-1.72782
38358,1,24.7487,1.38418,-2.91733
38359,1,33.5951,0.541327,-2.43193
38363,1,26.5555,-2.5007,2.57581
38365,1,33.1127,4.11733,-2.04574
38366,2,55.5367,-1.94795,-0.575551
38366,2,47.9394,-3.02604,2.65124
