Evento,Jet.Size,Jet.PT,Jet.Eta,Jet.Phi
43118,4,38.2618,1.14522,0.45485
43118,4,22.2484,3.49349,-0.454439
43119,1,29.6897,0.268865,2.77702
43120,1,30.1232,3.33569,-2.16685
43121,4,33.897,3.27078,2.28716
43121,4,32.7566,1.3987,-0.581664
43121,4,24.6275,2.43003,-2.80662
43121,4,23.5147,0.975484,0.907861
43122,1,38.6596,-0.295087,-0.260244
43124,1,25.5956,3.36153,3.00707
43125,1,30.7082,1.30476,1.49813
43127,1,24.4,-1.19117,-0.931123
43134,1,26.4734,-2.36191,-0.449272
43135,1,23.285,0.67066,-1.87519
43137,2,42.9737,-1.22825,-1.57113
43137,2,24.6127,-1.72517,1.5857
43140,1,23.2342,-1.18168,-1.9706
43142,1,21.9554,-3.4027,0.241742
43143,2,33.6337,-3.41421,-0.204022
43143,2,23.6499,-4.36742,2.72627
43146,2,24.5069,-1.00175,1.28439
43146,2,23.2383,0.0354807,3.01712
43147,2,35.6373,-1.50762,-1.53552
43147,2,30.9834,-0.941837,2.39368
43148,3,28.5058,0.780266,2.38322
43148,3,24.7943,-0.274811,-0.112046
43148,3,22.0766,3.73338,2.8871
43149,2,27.9897,-0.462389,1.94453
43149,2,25.5647,-0.346189,0.205709
43152,1,28.8992,-2.59981,0.990221
43153,1,26.7306,2.22363,2.69422
43155,3,37.614,-1.67488,0.286214
43155,3,33.4768,2.33407,2.27479
43155,3,31.0145,-0.997167,-1.01362
43156,2,26.9983,3.91597,-1.45688
43156,2,24.5165,2.68927,1.81728
43157,1,34.8762,0.61727,-0.15312
43161,1,24.124,-1.98609,-2.79158
43162,1,38.1864,-1.0267,1.98012
43163,1,23.5169,3.93452,-1.04821
43165,1,26.4961,1.85901,1.79811
43167,1,25.2597,-3.30826,-2.90405
43168,1,43.3206,-2.11297,3.07374
43169,1,23.393,0.0931991,1.83265
43171,1,23.5407,1.2896,0.407524
43172,1,23.0096,0.529709,1.81557
43174,1,28.7663,3.77176,-0.105641
43176,2,36.6758,-0.0103377,2.32874
43176,2,23.678,2.36847,-0.228532
43177,1,24.6062,1.87219,-0.657849
43178,1,27.389,-1.46308,-2.67924
43179,1,22.2236,3.13292,2.66639
43180,2,60.0829,1.85005,-0.175839
43180,2,50.0523,4.04022,3.12951
43182,2,36.9217,-0.630889,0.552278
43182,2,23.3489,0.887754,3.12743
43184,2,30.321,0.253407,1.92072
43184,2,24.1405,3.21764,-1.51018
43185,1,22.7973,-1.57074,-2.59932
43186,1,24.9918,0.335387,1.95978
43187,1,24.1249,-1.02695,-0.772463
43188,1,23.106,2.97666,-1.96391
43189,2,38.5786,-0.684393,1.49946
43189,2,25.9846,-1.97814,-1.22614
43190,2,38.9292,-1.00187,2.94329
43190,2,23.2229,0.343614,-0.327189
43191,3,38.43,3.29798,0.106882
43191,3,26.8647,3.39393,-2.58188
43191,3,23.0169,0.306384,2.56503
43195,1,23.0128,-0.695097,0.872592
43196,2,32.3283,0.20161,1.43714
43196,2,27.2393,2.99801,-1.79197
43197,3,53.6168,0.276873,2.25729
43197,3,37.5039,0.130453,-0.633543
43197,3,22.8961,2.29248,-0.449079
43198,1,23.176,-2.02217,-2.38147
43202,2,26.6176,2.67594,-2.93102
43202,2,24.6959,4.26945,-0.0248709
43203,1,24.8436,-3.75807,0.313204
43207,1,23.7425,2.32688,0.185398
43211,2,103.558,0.45992,0.389663
43211,2,78.4958,-0.594163,-2.61659
43212,1,23.1133,-0.746591,2.60953
43214,1,48.6823,1.22119,-2.55094
43217,1,27.0021,-1.99952,2.91034
43220,1,37.3817,-1.37373,0.130186
43225,1,24.0361,1.84719,-0.237247
43228,2,31.6578,-1.33257,1.1241
43228,2,30.831,-1.57945,-2.06819
43229,1,42.3712,1.57101,-2.92113
43231,1,36.3185,1.71971,-1.64385
43234,2,28.3347,-4.74883,-1.08709
43234,2,22.8608,-0.426876,-0.345828
43235,2,41.0802,1.97735,1.47377
43235,2,32.1757,2.74912,-2.15899
43237,1,24.6944,-2.22007,1.10599
43238,1,23.5981,-0.352544,0.77564
43241,1,27.1298,0.965825,-1.58343
43242,2,26.3032,-0.460652,2.40859
43242,2,25.756,-1.10689,1.72148
43244,1,42.6612,2.15419,-0.267685
43248,2,34.2023,-1.75218,2.91318
43248,2,31.6426,-0.0749185,-0.829872
43249,2,28.8278,2.37423,-2.87109
43249,2,25.2649,-0.823012,0.228471
43251,2,34.4176,0.999611,0.234717
43251,2,27.4795,-1.21725,-3.07736
43252,2,40.2784,0.380976,-2.07742
43252,2,28.2482,-0.476805,2.90951
43253,1,22.5881,-1.75084,2.03897
43254,1,28.4883,-2.13038,0.696471
43257,1,23.4483,-4.31215,-0.319403
43258,2,28.4728,3.71461,1.0221
43258,2,25.7924,-1.46696,2.56467
43259,1,23.5883,-0.948707,2.0118
43261,1,24.3716,-1.20238,-1.37597
43264,1,38.0408,-4.41645,3.06559
43265,1,26.5847,2.9845,-0.58672
43266,1,22.291,-4.35402,2.59982
43267,2,32.7376,-0.895111,1.62593
43267,2,23.4677,-1.42716,-1.85924
43269,1,26.6285,0.417245,0.860384
43270,3,40.5212,0.867194,-2.07311
43270,3,31.0768,0.163306,-0.222866
43270,3,23.8711,1.61788,1.52668
43272,2,33.1334,-1.63916,0.916388
43272,2,25.9151,-0.79483,-1.98551
43274,1,28.5833,-2.0633,1.04869
43276,1,25.1822,2.18496,3.02655
43277,2,46.0821,1.13431,-0.758327
43277,2,29.0646,4.12773,1.8579
43279,1,22.55,-2.33702,-0.813346
43280,1,23.5137,-2.31955,1.93067
43282,2,47.007,-1.3308,-2.5368
43282,2,43.7988,0.238009,0.0769899
43287,1,29.1226,-3.46305,-0.719472
43288,1,22.5681,2.91988,-2.97889
43289,1,22.935,-0.398539,2.45028
43291,1,23.0446,-2.29345,-3.06673
43292,1,23.0887,3.28925,2.4562
43293,1,23.1562,1.4222,-0.0605577
43295,1,38.0644,0.614389,3.093
43297,1,28.9997,3.33002,3.12876
43298,1,23.9698,4.23322,-1.02468
43299,2,34.9248,3.57628,-2.62778
43299,2,24.4139,1.82467,0.0262132
43301,1,22.9976,-1.41806,-2.92399
43302,1,33.3697,0.860433,-0.122734
43303,1,32.5236,-0.402093,-0.90985
43304,4,52.7094,-0.757649,1.31013
43304,4,42.664,-1.04802,-1.28864
43304,4,29.4561,-1.10526,-2.59438
43304,4,22.4228,3.07026,2.24148
43305,3,25.6122,0.851195,1.28616
43305,3,25.4739,-0.439416,-1.05598
43305,3,22.7287,-0.897604,-2.81432
43308,1,21.8255,-4.0769,0.284813
43310,3,47.0902,1.23536,-1.1717
43310,3,35.4262,1.7935,2.435
43310,3,23.8034,1.76609,1.18189
43311,1,25.5914,2.05622,-2.16284
43313,3,59.0925,0.465662,2.3142
43313,3,55.0763,2.30774,-0.746561
43313,3,23.2389,-0.257322,0.0921453
43315,2,33.7897,-1.7064,-0.0282463
43315,2,25.9078,1.58742,-3.00199
43318,2,57.2837,0.0820902,-3.12093
43318,2,34.5256,0.97564,0.38304
43319,1,35.5313,1.06832,1.85015
43321,1,26.343,0.758411,0.131641
43323,1,38.6569,1.46437,2.09693
43325,1,26.6458,1.7254,0.924997
43326,1,28.6867,1.07522,-1.8535
43329,2,37.448,0.794973,-1.25456
43329,2,22.7614,1.14956,2.29594
43330,1,26.4752,2.60317,-0.609832
43333,1,25.1616,-1.43444,0.00657922
43334,1,22.9591,4.24963,-1.83407
43338,2,25.0484,2.0598,2.02787
43338,2,22.3032,4.0496,-0.956446
43339,1,37.527,-0.367515,-1.60097
43341,1,24.15,3.40612,-1.23742
43342,1,37.6711,-2.02146,-1.70665
43343,1,24.0644,1.18765,-2.202
43344,2,35.1582,0.403513,-1.87922
43344,2,31.4693,1.07314,0.883027
43345,4,36.2886,3.45352,2.39512
43345,4,31.7444,2.48201,-1.04079
43345,4,28.2726,-1.0611,2.92906
43345,4,25.5157,0.803142,-1.74391
43350,2,28.7972,-1.90661,1.73253
43350,2,25.7366,0.217758,-1.04606
43352,1,25.8213,1.44565,0.407885
43356,2,24.5178,1.76597,-0.827064
43356,2,22.7078,3.45682,-2.59893
43358,1,33.17,-2.14692,-0.443577
43359,1,34.9507,1.89701,2.66655
43360,2,26.9836,-1.66643,0.000496883
43360,2,23.1339,0.898134,2.959
43364,1,23.6792,-2.37669,3.11336
43365,2,36.5785,-0.623492,-2.91146
43365,2,26.9488,-2.07797,-0.609251
43366,1,43.4219,3.63517,0.869956
43368,3,38.3237,-1.50354,0.974361
43368,3,32.2785,0.762573,-3.13099
43368,3,26.2335,-3.46898,-1.38398
43369,1,25.2546,1.45069,1.97408
43370,2,35.9067,1.74567,-1.51542
43370,2,26.6251,4.07806,1.07281
43374,2,60.4831,0.254652,-1.50079
43374,2,59.3332,1.90051,1.83347
43375,1,23.9991,0.739747,0.700881
43377,1,25.1876,2.0007,-0.793498
43379,1,25.4812,-1.04519,-1.63421
43380,3,57.4099,-2.65714,2.34345
43380,3,35.8363,-3.53039,-0.375137
43380,3,25.9052,-3.35892,-1.11914
43382,1,28.0267,0.432622,2.32437
43385,1,23.8394,2.07787,-0.395363
43386,1,25.5885,-1.21859,0.578008
43388,1,24.4777,4.79571,2.02538
43390,1,23.2207,2.05162,-3.00393
43391,2,44.5911,0.470805,2.81662
43391,2,33.794,0.692199,-0.384536
43397,1,24.6291,3.08926,0.561956
43398,2,25.7771,1.94935,3.11238
43398,2,23.8532,-0.794397,-1.68215
43399,3,32.2657,3.21044,-0.311634
43399,3,26.3834,-2.63237,-1.5302
43399,3,24.8451,1.85687,2.03447
43400,1,28.8714,2.80441,-0.806911
43402,1,23.478,1.22823,-2.34197
43403,2,23.6583,-2.75652,0.939057
43403,2,23.0288,-0.249418,-2.42733
43407,1,52.6927,-0.145692,1.78388
43408,4,74.5356,-0.189346,-0.362104
43408,4,38.4518,2.05461,2.687
43408,4,36.5802,0.0414725,-2.87411
43408,4,32.3472,-0.659801,0.384191
43410,2,35.5267,4.63229,1.61846
43410,2,29.3815,0.622535,-0.378143
43413,1,36.41,-1.19172,-0.582471
43414,2,27.3218,2.54113,0.384356
43414,2,26.7058,1.26092,3.13303
43417,1,23.5946,0.000779758,-0.274249
43418,2,32.3863,3.12282,-2.75846
43418,2,22.2426,3.03605,0.805348
43419,2,29.221,2.65945,-0.657882
43419,2,22.9089,-0.366841,0.791305
43421,2,45.8342,-0.684571,-1.92343
43421,2,28.1216,0.108138,1.72322
43428,1,22.8151,-1.9445,-0.507588
43429,1,24.2557,2.08045,2.61634
43431,3,92.4015,0.10716,0.899956
43431,3,65.1558,-0.590602,-2.21508
43431,3,23.6902,-1.13645,2.87384
43435,1,25.7439,0.364109,-1.17222
43436,1,31.0868,-0.794598,-1.96099
43438,2,29.976,1.56629,0.439988
43438,2,26.7624,1.42414,-2.43722
43439,3,26.3595,-3.41503,0.292588
43439,3,23.6323,-1.43298,2.33598
43439,3,23.5496,-1.48151,-1.62742
43442,1,24.4689,-0.17684,2.74044
43443,2,27.555,0.81151,0.356351
43443,2,24.4159,-2.38262,-3.07926
43444,1,22.6145,1.32214,0.136358
43445,1,25.6632,2.21612,1.90854
43447,2,32.417,-1.5116,-2.21892
43447,2,23.528,0.154685,0.611213
43448,2,38.699,-0.731375,-0.202932
43448,2,22.8354,-1.13686,3.10434
43449,2,47.767,-0.110184,1.47954
43449,2,31.6931,-1.80265,-1.16368
43450,3,43.0047,0.48923,1.87723
43450,3,42.1272,1.28104,3.02977
43450,3,26.0716,-0.763656,-0.65445
43454,2,42.9845,-2.60428,-0.627424
43454,2,24.8715,-0.515431,2.79936
43456,1,24.6736,1.70818,-0.104318
43457,3,40.7885,-3.14004,2.9484
43457,3,28.9632,2.83561,-0.32128
43457,3,24.9578,3.34528,-0.939612
43459,1,25.376,-1.77673,2.56598
43460,2,43.3992,-0.955072,-2.78839
43460,2,42.0693,-1.89231,-0.0616112
43461,1,21.8764,-3.72391,-0.433233
43464,2,37.3268,2.09569,-3.00289
43464,2,25.9384,1.60113,0.238641
43465,3,73.111,-0.838699,1.88585
43465,3,30.1957,-3.77711,-2.20462
43465,3,29.4817,-2.72345,-0.491925
43467,1,25.5049,-0.950551,-2.62136
43471,1,26.426,0.333654,1.80153
43472,1,23.7546,4.81399,1.0797
43475,1,30.4475,0.522547,-1.87348
43479,2,48.9552,-1.59654,2.76602
43479,2,46.7447,-2.4777,-0.228119
43480,1,22.7069,3.05859,-2.39893
43481,1,42.4507,-0.334146,-1.10894
43482,1,24.2176,0.739436,2.2605
43486,1,43.8687,-1.14122,2.65764
43487,1,23.14,-1.3937,1.13904
43488,1,28.645,-2.23094,0.252819
43489,1,28.797,0.587782,-2.73282
43490,1,27.3724,1.41694,0.356142
43491,2,67.0883,-1.52672,-0.404161
43491,2,52.8348,1.77459,2.18558
43493,1,50.6689,-0.349343,-0.0815292
43494,2,59.9374,-1.75809,1.8776
43494,2,39.6685,-3.19302,-1.11512
43496,1,35.2018,0.432411,0.238182
43497,3,41.3395,-0.301171,-2.21199
43497,3,24.5513,0.878617,1.53222
43497,3,24.1313,-3.00492,0.499308
43498,1,23.3009,-2.22449,0.496091
43502,1,23.1441,4.88182,-0.807815
43503,2,31.0904,1.88789,-1.73495
43503,2,29.1109,1.0168,1.25397
43505,1,22.8609,3.80481,2.51567
43509,3,34.3919,0.377994,-1.07241
43509,3,25.3596,-4.63537,-2.30242
43509,3,23.0539,1.25663,1.58875
43510,1,38.1085,0.490323,-2.91817
43511,2,24.3455,1.89594,2.83159
43511,2,24.0992,-0.659194,-0.649591
43513,1,24.7839,1.14344,-0.49414
43515,1,26.7942,-0.383941,-2.02283
43516,1,24.3281,1.60305,1.30692
43517,1,25.9789,0.291117,1.55992
43521,4,32.1179,0.744586,0.203904
43521,4,27.1621,-1.61359,1.43364
43521,4,23.7927,-0.219611,-2.47425
43521,4,23.7006,-1.40041,-2.55637
43523,1,27.1912,-1.76018,2.8099
43528,4,63.5268,1.53688,-2.25584
43528,4,62.7116,-1.21833,1.55675
43528,4,24.038,1.60811,0.374063
43528,4,24.0362,-0.453918,-1.23731
43530,3,36.5193,-0.608313,2.38576
43530,3,31.8235,4.1514,0.0188016
43530,3,26.1128,-4.47474,1.66195
43531,1,22.3828,2.12576,2.35514
43535,1,29.9681,-3.45009,0.304522
43537,1,39.7699,0.981549,-1.17557
43539,2,32.0191,0.123713,-1.43181
43539,2,23.0301,-0.279086,2.68474
43540,1,23.7433,-4.57297,2.03261
43541,2,33.0932,-0.995553,-1.43071
43541,2,23.0755,1.23887,2.47822
43542,3,44.7286,2.88856,-3.08156
43542,3,31.2021,0.664665,-0.113776
43542,3,23.5652,4.86055,-0.717654
43543,1,23.9633,-0.14457,-0.39673
43546,2,51.1417,-2.15437,1.31835
43546,2,32.634,0.147383,-2.1293
43550,2,24.9195,2.90795,-1.80874
43550,2,23.2809,1.57096,1.12928
43551,1,26.1733,1.42555,2.60507
43552,1,29.661,0.0730992,-1.47312
43553,1,23.6768,3.07383,0.384585
43557,2,39.7575,-0.367585,-0.368463
43557,2,29.0151,-2.10643,2.70727
43559,1,23.3954,1.72434,2.86739
43560,1,23.7599,0.204025,1.27301
43561,1,25.179,-1.02367,0.11725
43562,1,25.7921,-1.2656,0.125633
43568,1,31.2347,0.888841,1.96229
43576,1,24.7929,-1.61076,-1.31656
43577,1,25.1337,1.38673,-0.361134
43579,1,43.0039,0.231885,2.87165
43580,1,24.3079,-4.51102,2.70729
43581,2,24.0028,-0.0691314,0.468137
43581,2,23.8628,-0.300356,-1.03143
43583,1,25.3426,0.320975,-3.0548
43584,2,77.2534,-2.169,-2.76157
43584,2,43.7236,-1.91825,0.779109
43588,2,38.2947,-1.06918,1.33871
43588,2,23.093,1.05772,-1.30377
43589,1,34.3284,-0.0421195,2.2483
43594,1,22.4988,-1.70779,1.27972
43598,2,43.9741,-1.52712,0.863012
43598,2,29.4974,-0.760379,-2.69596
43604,2,34.069,-3.13736,2.70675
43604,2,28.367,-0.269096,0.186215
43605,1,23.9569,-0.597501,1.21152
43609,3,37.7347,-4.22079,-1.28748
43609,3,31.0962,-1.34682,1.34665
43609,3,22.913,-3.64494,2.58911
43610,2,35.6752,-1.03384,-2.34794
43610,2,31.9696,2.33623,-0.128989
43615,2,22.9446,-0.141615,1.6992
43615,2,22.9096,0.750804,-1.69548
43618,1,22.8393,0.348595,0.284828
43619,1,35.8795,2.22319,1.712
43620,1,24.2575,0.842898,2.93985
43622,1,25.899,0.328348,-1.26653
43623,1,26.1743,-1.7081,2.33637
43624,2,34.7404,-0.418091,-1.05817
43624,2,30.4558,-0.523359,1.70914
43627,1,37.496,-3.29252,0.341067
43628,4,78.2963,-0.412833,0.780143
43628,4,63.4912,-1.4088,-2.29565
43628,4,24.0844,2.13618,-2.97537
43628,4,22.8467,-1.35332,-0.968691
43629,1,22.9977,1.94855,0.118299
43633,1,29.5697,-0.579307,2.08504
43634,1,28.495,1.41712,3.07131
43636,1,26.1749,-0.0730418,1.64996
43637,2,24.8524,3.25719,1.32964
43637,2,23.8744,1.60911,-1.51738
43639,3,35.7913,0.683295,0.0273276
43639,3,33.9201,0.934258,3.03584
43639,3,23.4575,-1.52445,0.272341
43641,1,28.3108,-0.121274,-0.0375921
43642,1,31.3977,3.02862,-2.75754
43644,1,43.7146,0.336111,-1.94055
43645,1,23.0229,-1.93911,-2.52249
43648,1,40.4707,-3.21919,-1.49669
43649,1,29.5782,-1.71374,-2.93234
43652,1,35.1627,0.49651,2.24925
43657,1,36.779,1.24327,1.42977
43659,1,25.9282,0.455096,0.800888
43660,2,38.4372,3.5987,-0.400959
43660,2,24.5623,4.22496,2.69058
43662,1,29.2083,-0.49196,-0.523189
43666,1,23.4219,1.34191,1.28356
43668,1,26.4586,1.3313,1.57681
43671,2,36.388,-2.13408,0.932862
43671,2,24.5344,-2.03448,-1.8693
43672,1,28.2353,-1.15622,1.00348
43673,1,30.3629,-3.22838,-2.18255
43677,2,43.0219,2.24813,2.49872
43677,2,39.5243,0.435928,-0.933461
43678,4,40.1764,0.143649,0.87797
43678,4,27.7461,-0.568772,0.275981
43678,4,23.9908,-1.16094,2.37531
43678,4,23.1825,-3.57275,-2.57452
43680,1,24.9106,-0.259854,-1.60186
43689,2,26.4086,2.01566,-0.895428
43689,2,26.3189,-2.69998,2.2084
43691,1,26.2932,1.39191,-0.980276
43692,2,29.1958,-0.00228529,-1.55053
43692,2,25.6401,0.200659,1.55314
43694,2,37.9414,-1.71282,0.857687
43694,2,32.2923,-2.66536,-2.57271
43698,1,26.3622,2.25382,-2.01776
43701,2,42.2769,-4.24676,-0.254044
43701,2,42.2756,-2.26773,3.07817
43704,2,30.6374,0.707001,2.93519
43704,2,26.5901,-2.90254,-1.86788
43705,2,31.9495,-0.893117,-2.63178
43705,2,29.7489,-2.04159,0.745031
43706,1,25.6262,-3.03335,-0.503422
43709,1,23.591,2.88199,-2.51481
43710,1,24.8977,-2.67149,2.98589
43712,1,22.7731,-1.18246,1.16239
43716,1,23.0533,-2.55027,-1.06286
43718,1,28.2821,2.44742,-0.680573
43724,2,31.3014,0.0561748,-0.0333946
43724,2,27.3732,-0.9917,3.03019
43728,1,24.2511,2.41377,-0.235424
43729,1,22.6722,-2.32433,1.06451
43730,1,34.3964,-1.67229,-2.20249
43732,1,34.7587,-3.90147,2.30601
43733,1,29.7233,2.98716,-0.154907
43734,1,37.0474,-0.337159,1.04889
43735,1,22.4195,2.13271,-0.199236
43736,2,36.2117,-1.44787,1.93785
43736,2,22.709,-3.58288,-1.40425
43739,2,59.5211,3.32333,-2.44077
43739,2,29.4155,3.53297,0.853613
43743,2,58.0576,2.64034,-1.48179
43743,2,22.1552,3.25264,1.80921
43745,2,36.9527,0.609742,1.55371
43745,2,23.1112,1.48877,-1.87449
43746,2,49.8919,-1.17791,0.768993
43746,2,33.2882,-2.5617,-2.41625
43747,1,23.0194,1.68272,0.150746
43749,2,30.2616,-1.88423,-1.94994
43749,2,27.1831,0.71881,0.0893748
43753,1,37.2888,0.606083,0.0512469
43755,2,42.8223,0.00258697,2.94322
43755,2,28.7709,-1.79818,0.379931
43757,1,29.25,-4.42536,-3.09969
43763,2,34.0395,1.48431,-0.686996
43763,2,26.683,3.40759,2.6035
43764,2,26.5698,-1.0584,-1.36418
43764,2,24.7784,-0.0829055,1.61156
43765,1,26.3279,-0.104624,2.3755
43767,1,28.2645,-3.70894,2.8011
43770,2,37.1885,0.684838,1.15552
43770,2,24.7661,-1.67724,-1.70808
43772,1,25.571,-0.341443,3.07449
43774,1,23.4439,2.06717,0.49481
43775,2,23.6015,-0.823406,0.46413
43775,2,23.5082,-2.2588,-2.0554
43779,1,36.4343,0.0137315,-3.01752
43781,1,25.1742,0.994616,2.14947
43782,1,34.0996,4.10337,1.30776
43783,1,33.2441,-0.755779,-0.872411
43785,2,46.6931,0.11761,2.53173
43785,2,43.0862,0.277179,-0.0904161
43791,1,40.484,-2.42632,0.155019
43794,2,33.1022,-1.95064,-0.830783
43794,2,25.3323,-1.98974,2.41403
43797,2,25.001,2.45901,1.13263
43797,2,24.1404,1.81044,-1.74082
43798,1,23.4522,-1.02416,-2.9175
43799,1,31.0132,-1.74622,0.92364
43800,1,29.3541,-0.392713,1.92722
43801,1,25.1026,1.30675,3.08207
43803,1,25.9097,-1.86693,-2.84406
43804,1,26.6886,-0.0945518,2.62213
43805,1,25.7114,0.959351,2.43758
43806,1,24.1366,-2.40498,-0.0342327
43809,1,28.7154,0.569723,-0.112746
43811,1,25.3784,0.556744,0.549462
43812,1,32.7234,-1.69121,-2.51618
43813,1,32.0306,-0.850072,-1.79646
43817,1,32.5419,-0.0317449,-2.22072
43818,1,31.8995,-1.1645,-0.0727583
43821,1,31.0935,3.45057,-0.507959
43823,1,24.6793,-3.3771,-2.16277
43824,2,36.0564,-1.26308,1.16909
43824,2,24.5441,-1.28129,-1.64623
43826,1,26.9395,-2.2337,-1.85197
43827,1,30.0883,0.207336,-0.769869
43833,1,23.3263,3.7237,-1.07978
43840,1,24.8676,0.109477,1.08247
43841,1,25.7203,-2.14692,-2.51597
43843,2,41.9317,-0.328095,2.46193
43843,2,34.3483,1.561,-0.613708
43845,1,22.5137,1.46114,-2.48859
43850,1,23.9565,-2.91996,0.0894532
43851,1,22.8358,-1.12742,2.72027
43852,1,33.9731,1.02404,1.86762
43853,1,37.2655,-1.09308,-2.36198
43856,1,26.1424,-2.50891,2.89067
43858,2,38.4971,-1.59559,-0.481517
43858,2,36.066,-1.18571,2.63224
43862,1,40.9483,0.440282,-0.0504252
43866,2,38.8879,1.34273,-2.37049
43866,2,28.0877,-0.160455,0.965361
43868,1,46.6989,3.54733,0.915745
43871,1,24.1641,1.84258,2.40635
43873,1,25.6748,-0.902554,2.82733
43877,1,23.6756,0.338206,1.9991
43878,1,24.3658,3.17979,0.416633
43882,2,45.1611,-0.963746,-0.706924
43882,2,28.7306,1.74823,3.123
43883,1,23.4669,1.91266,-1.78952
43884,1,42.2879,-0.941277,0.873715
43886,1,22.6555,-1.09118,0.906895
43887,2,56.4381,2.95587,-0.811653
43887,2,46.6849,1.7065,2.44421
43889,1,38.4896,0.463236,2.09694
43891,2,44.3069,0.531453,-2.9147
43891,2,39.9667,1.13207,0.0497377
43893,1,26.3013,-0.454328,1.73845
43894,1,34.2758,0.928798,-2.7967
43897,2,33.6016,1.23857,-2.6508
43897,2,26.8392,-1.26086,1.34775
43903,1,23.4438,-0.937158,-1.44683
43904,4,26.7986,1.66052,-1.31332
43904,4,25.0677,1.65569,2.91583
43904,4,23.9294,0.626563,-0.517731
43904,4,23.7765,-0.149969,-1.34942
43908,1,30.4751,-1.72037,1.96981
43909,1,46.4149,0.339947,-1.06299
43910,1,22.5966,2.51445,1.76674
43912,1,64.3536,0.685903,1.26936
43913,1,30.6051,-2.03155,-2.05713
43914,1,32.2964,-2.18017,-0.765652
43915,2,27.2594,1.97617,-1.29689
43915,2,24.8262,-1.62185,-1.50912
43917,1,37.2931,-1.65389,0.350936
43918,1,40.1636,1.11264,0.826016
43920,1,30.5468,1.07099,-2.10509
43922,1,23.3228,1.86412,0.199572
43924,1,24.807,2.1916,2.01541
43925,1,27.6674,-3.68625,-0.25957
43927,1,34.9749,0.89337,1.25343
43929,1,22.1659,-3.43528,-2.14197
43932,2,84.3956,-0.581649,1.1387
43932,2,35.066,1.7117,-2.29028
43933,1,28.2693,-0.413643,-0.922446
43934,2,23.8624,0.58666,1.06199
43934,2,23.328,-1.00695,-3.06416
43935,1,26.2549,-2.17117,2.93343
43937,1,23.2435,0.560941,1.13212
43939,3,31.4799,0.988128,-0.358275
43939,3,28.2141,2.04156,2.66102
43939,3,24.2494,0.0474912,-1.81039
43940,1,24.1243,1.00537,-1.86697
43943,1,22.9016,0.217296,-1.92411
43944,2,49.3097,-1.41251,0.512995
43944,2,31.7184,0.999742,-2.59369
43945,2,35.454,1.42128,2.99225
43945,2,26.8034,0.715856,-0.381188
43950,1,24.2811,-1.01078,0.837418
43957,1,25.7221,-1.03863,-2.76264
43958,1,25.0382,3.99838,1.35528
43959,2,34.807,-1.55171,-2.76074
43959,2,34.3457,-1.34897,0.2587
43961,1,25.1686,1.81655,0.335395
43962,1,32.7858,-1.66578,2.58263
43966,1,23.9636,-0.988137,-1.63334
43967,2,86.17,0.130616,-3.01198
43967,2,50.7975,-0.95809,0.0661415
43969,1,32.2471,1.51783,1.46074
43970,2,30.6278,-0.487715,-0.0766047
43970,2,26.2076,-2.70065,-1.80534
43971,1,26.559,0.201422,1.38146
43974,2,77.5627,-2.39674,1.46137
43974,2,53.0802,0.0138843,-1.69426
43975,1,28.078,0.326947,2.42461
43977,1,30.2676,-0.349794,2.01607
43978,1,27.1193,-0.176863,3.09155
43981,2,25.326,-0.997761,0.72269
43981,2,22.513,-2.07635,1.47823
43983,1,24.5696,-0.940176,-0.827884
43984,1,36.4334,-1.12138,-2.20902
43985,1,23.5037,0.366244,-2.97717
43988,2,26.0404,-1.99047,1.23146
43988,2,24.1029,1.33573,-1.46645
43989,1,23.809,0.267239,-1.31894
43991,1,24.3665,-1.22846,-2.87981
43993,1,25.8302,-1.68781,-1.04977
43994,2,25.6179,-0.786989,-2.0445
43994,2,24.264,-0.791486,1.85601
43995,2,35.8696,-0.267383,-3.07249
43995,2,25.1902,2.11758,-0.28279
43998,1,22.6963,-2.91494,1.74603
44000,2,44.8126,-1.31658,0.0641522
44000,2,23.1792,-2.56811,1.28709
44005,1,29.5245,0.920057,2.48305
44006,1,25.1832,1.23224,-2.14447
44007,2,32.1354,-2.84029,-0.223831
44007,2,25.2792,-3.66287,2.12229
44009,1,26.5249,3.04086,-1.30678
44013,1,23.4844,2.28533,2.8882
44016,1,25.8942,0.282992,0.0658201
44017,1,23.8611,0.973845,1.08608
44018,2,31.5247,2.25587,-0.851631
44018,2,23.311,1.96082,1.71705
44019,1,27.0536,0.862449,-0.801743
44022,2,35.6143,3.06869,-2.48788
44022,2,23.2813,-0.149678,1.81656
44024,1,22.7607,2.8192,-0.208768
44025,1,23.3197,-0.263002,2.28833
44027,1,23.9957,1.54292,1.68574
44033,1,35.3485,-0.250969,-1.76521
44034,1,23.7901,-2.4556,1.26454
44035,1,23.4764,0.18993,2.69418
44036,2,32.6652,-0.395203,-2.01199
44036,2,22.6103,-1.10552,-0.351343
44037,1,26.3804,0.379519,1.86775
44038,1,34.996,-1.8513,1.19708
44042,2,32.0166,-2.0788,2.14834
44042,2,29.0987,-3.21832,-0.924098
44043,2,28.4607,2.16121,2.04637
44043,2,28.0796,0.0598687,-1.18197
44044,3,36.029,-1.5132,2.64445
44044,3,32.2738,-2.67896,-1.06903
44044,3,30.5872,4.00084,-0.299136
44050,1,22.9762,0.757942,-0.658547
