Jet_Eta Jet_Phi Particle_Eta Particle_Phi
3.43689 -1.0043 999.9 0
3.6939 0.44356 999.9 0
2.26941 -1.11695 999.9 0
1.58691 -0.359163 999.9 0
1.83253 -0.0502767 999.9 0
2.0411 -2.07725 999.9 0
-0.496757 -2.33751 999.9 0
0.192882 1.52855 999.9 0
-3.21955 -2.01601 999.9 0
0.997268 -2.9697 999.9 0
-4.08093 -1.1917 999.9 0
-1.04529 -1.25156 999.9 0
2.91422 -2.03562 999.9 0
-0.62755 -1.25758 999.9 0
-1.41444 3.01117 999.9 0
3.59435 0.0693365 999.9 0
0.447832 2.70046 999.9 0
-0.812333 2.82889 999.9 0
-3.19618 0.8837 999.9 0
1.4298 0.762477 999.9 0
0.946321 2.27141 999.9 0
-1.81928 -2.09053 999.9 0
4.47263 -2.02622 999.9 0
-3.30692 -0.263863 999.9 0
1.95226 2.52102 999.9 0
-2.32987 1.66403 999.9 0
-3.40173 0.948006 999.9 0
0.988737 -0.36878 999.9 0
-1.12053 -1.12813 999.9 0
1.36077 2.27217 999.9 0
0.411541 2.67142 999.9 0
4.41042 -2.84754 999.9 0
-0.863881 -2.60077 999.9 0
-1.75784 -2.18389 999.9 0
1.69922 0.319729 999.9 0
-1.53669 -1.57629 999.9 0
1.17704 1.88758 999.9 0
4.20578 2.74939 999.9 0
-3.4683 3.05056 999.9 0
1.87481 1.68872 999.9 0
2.12786 -2.50051 999.9 0
1.63212 -1.62758 999.9 0
1.42184 -0.330551 999.9 0
1.25475 1.42189 999.9 0
0.343609 1.40265 999.9 0
-4.72302 -1.96032 999.9 0
1.95202 0.11644 999.9 0
1.27252 2.26807 999.9 0
-0.633137 -1.08465 999.9 0
-1.04784 -0.772854 999.9 0
-0.861214 -2.45598 999.9 0
0.554031 -2.8432 999.9 0
-0.793644 1.85623 999.9 0
-0.68063 2.39252 999.9 0
-1.32837 -1.04643 999.9 0
-0.190575 2.40125 999.9 0
4.34733 -0.74527 999.9 0
2.1632 0.165581 999.9 0
1.37338 1.46239 999.9 0
-0.327442 1.0159 999.9 0
-2.55965 -0.660212 999.9 0
1.58592 -1.04998 999.9 0
-4.51298 1.85744 999.9 0
0.829815 2.55855 999.9 0
-0.564529 -2.66067 999.9 0
0.836445 0.100661 999.9 0
0.875567 2.50912 999.9 0
-0.745368 1.83572 999.9 0
-0.117099 -1.24274 999.9 0
2.15702 1.43875 999.9 0
-1.79495 -2.92341 999.9 0
-3.78889 2.97592 999.9 0
-0.484432 3.08733 999.9 0
2.74913 -2.55273 999.9 0
-1.01109 0.92822 999.9 0
1.23568 -3.01921 999.9 0
2.20931 0.0218533 999.9 0
-2.83707 -1.10585 999.9 0
-0.547034 0.405572 999.9 0
1.34302 0.0516253 999.9 0
4.43302 2.0223 999.9 0
-0.713223 -0.88615 999.9 0
-2.02119 -1.54939 999.9 0
1.13563 1.68393 999.9 0
0.561305 0.238236 999.9 0
0.127378 0.975658 999.9 0
0.904558 0.933245 999.9 0
2.93372 0.117859 999.9 0
1.08899 1.5616 999.9 0
1.4895 0.539874 999.9 0
-3.19361 -1.2659 999.9 0
-2.16874 1.46326 999.9 0
2.8522 1.52491 999.9 0
-4.06917 -1.5276 999.9 0
-2.48582 2.93081 999.9 0
1.69739 1.08003 999.9 0
-3.38411 -2.21767 999.9 0
2.37052 2.31283 999.9 0
1.04897 0.965033 999.9 0
0.498158 -0.994049 999.9 0
-1.36411 2.85338 999.9 0
-0.465908 0.116985 999.9 0
0.736221 -0.540782 999.9 0
-3.62401 -0.527712 999.9 0
0.957298 0.596545 999.9 0
-1.89169 -2.67392 999.9 0
0.352965 -1.49532 999.9 0
1.07285 -1.66078 999.9 0
-0.0154338 -0.704909 999.9 0
2.59506 0.392972 999.9 0
-0.235941 1.75272 999.9 0
0.882468 3.02921 999.9 0
-2.21489 -3.07176 999.9 0
4.18825 -2.63157 999.9 0
-2.79893 2.34677 999.9 0
-4.76679 -2.79589 999.9 0
-1.10515 -3.08174 999.9 0
-0.266139 -0.358266 999.9 0
-0.212558 1.84434 999.9 0
-1.1858 -2.48751 999.9 0
-1.09872 -1.8276 999.9 0
-1.29848 -2.28071 999.9 0
-1.90514 -2.23727 999.9 0
1.55223 -1.13663 999.9 0
4.01331 -0.128504 999.9 0
-2.59392 -2.61563 999.9 0
-2.51563 1.47752 999.9 0
0.872646 0.343761 999.9 0
2.37696 -0.677155 999.9 0
2.21296 2.72979 999.9 0
-0.585137 -1.69038 999.9 0
-1.59887 2.46822 999.9 0
-4.56417 -2.17704 999.9 0
-2.27795 -2.18588 999.9 0
0.451414 2.24644 999.9 0
0.796566 0.0993518 999.9 0
-2.07092 1.85776 999.9 0
3.82217 -3.00136 999.9 0
1.0963 -0.603005 999.9 0
-0.255535 -2.05516 999.9 0
3.9661 -1.04525 999.9 0
-1.79827 -0.757659 999.9 0
4.71161 0.818143 999.9 0
1.21758 2.22096 999.9 0
-4.43765 -0.477926 999.9 0
0.0724452 -2.31392 999.9 0
-2.44782 0.210672 999.9 0
0.101325 1.58292 999.9 0
-1.7905 0.720898 999.9 0
-3.96931 2.59247 999.9 0
0.316419 -2.30554 999.9 0
-0.137797 0.900016 999.9 0
3.03132 1.54952 999.9 0
-2.92147 -0.855642 999.9 0
-1.76363 1.87521 999.9 0
-3.52712 0.635207 999.9 0
0.226192 -1.92477 999.9 0
1.73468 -2.83013 999.9 0
1.09912 -0.904725 999.9 0
-0.601276 1.41244 999.9 0
1.8974 -0.534223 999.9 0
-2.37297 -2.96135 999.9 0
-0.172886 -0.223627 999.9 0
0.441949 2.63534 999.9 0
-0.144242 -0.168883 999.9 0
2.18967 2.42579 999.9 0
3.68096 2.84405 999.9 0
-1.64644 2.00979 999.9 0
0.199209 -0.986046 999.9 0
-1.44508 1.92946 999.9 0
-2.09491 0.49751 999.9 0
1.90992 -0.541843 999.9 0
-1.22128 1.69712 999.9 0
0.654783 -2.87012 999.9 0
-0.199934 -2.62209 999.9 0
0.805019 -3.08817 999.9 0
1.25728 2.73244 999.9 0
1.31921 -2.95904 999.9 0
0.798121 -1.04884 999.9 0
-3.91721 2.23172 999.9 0
-1.11748 -2.47802 999.9 0
0.366143 -1.89843 999.9 0
-0.14138 -0.644814 999.9 0
-1.48743 -0.722054 999.9 0
-2.3539 -2.77229 999.9 0
1.60319 -2.46503 999.9 0
1.05225 -2.32999 999.9 0
4.99646 -0.445846 999.9 0
-3.91175 -2.27705 999.9 0
0.0162223 -1.77051 999.9 0
-1.6216 1.9476 999.9 0
-1.22896 1.08306 999.9 0
0.310151 -1.05616 999.9 0
3.11795 -0.403364 999.9 0
-0.636648 2.2197 999.9 0
1.84825 1.25525 999.9 0
-2.27019 2.74825 999.9 0
-4.60606 0.714665 999.9 0
0.0696195 2.62516 999.9 0
-1.01982 -1.82335 999.9 0
3.57565 -0.497157 999.9 0
-1.377 0.516483 999.9 0
1.37827 -0.733606 999.9 0
-3.62254 -1.44439 999.9 0
-0.731404 -2.87001 999.9 0
-0.482879 -0.591908 999.9 0
0.169356 -3.07001 999.9 0
-0.955678 -2.40472 999.9 0
2.16545 2.33241 999.9 0
3.35343 1.26961 999.9 0
1.81913 0.92923 999.9 0
2.1733 0.178679 999.9 0
0.802898 0.943448 999.9 0
0.605541 1.35198 999.9 0
-0.0574802 -0.579317 999.9 0
1.18154 -2.76446 999.9 0
0.57302 -3.06968 999.9 0
-1.81701 -1.81974 999.9 0
0.817457 -0.175955 999.9 0
1.26091 1.05074 999.9 0
-2.20979 -1.25834 999.9 0
-0.427414 2.93174 999.9 0
1.74612 0.329622 999.9 0
1.14546 2.78726 999.9 0
-0.150191 3.0873 999.9 0
1.69901 0.243551 999.9 0
-0.534891 2.89295 999.9 0
3.64727 1.20267 999.9 0
-3.17808 2.40561 999.9 0
2.61633 -0.636637 999.9 0
1.23017 -2.61774 999.9 0
-2.22595 -2.13334 999.9 0
-1.96338 -2.57093 999.9 0
-4.73707 -1.57806 999.9 0
2.26063 0.0639147 999.9 0
1.45324 -0.50694 999.9 0
2.78286 1.95914 999.9 0
1.10337 -1.71208 999.9 0
1.69611 -1.6819 999.9 0
3.12105 2.43861 999.9 0
0.387453 -2.36497 999.9 0
-2.46394 -2.29316 999.9 0
2.59897 2.15931 999.9 0
-0.806386 1.16653 999.9 0
2.69107 1.15743 999.9 0
-2.19097 0.512729 999.9 0
-3.07463 0.803778 999.9 0
3.46713 -1.94438 999.9 0
1.72666 3.13371 999.9 0
-0.149539 -1.96898 999.9 0
1.14612 -3.1143 999.9 0
0.333552 -1.36929 999.9 0
2.37331 -1.98037 999.9 0
-1.05041 -2.80611 999.9 0
2.43568 -0.399311 999.9 0
-1.03565 -1.72704 999.9 0
-3.24361 0.0824197 999.9 0
2.13785 -0.609355 999.9 0
2.44464 3.12542 999.9 0
1.35737 -2.75007 999.9 0
1.49304 1.6553 999.9 0
-1.50191 0.644797 999.9 0
-1.30441 -2.85868 999.9 0
2.00935 -1.97578 999.9 0
-1.04148 1.79971 999.9 0
-1.05119 -1.48469 999.9 0
-0.223956 -2.75665 999.9 0
-1.27256 -1.5768 999.9 0
3.44532 -1.29031 999.9 0
-0.00542887 -2.17135 999.9 0
-0.58862 -2.02328 999.9 0
0.667684 -0.618258 999.9 0
1.06481 -1.68353 999.9 0
-0.54714 -0.679029 999.9 0
-0.666342 0.410236 999.9 0
0.758189 0.795215 999.9 0
1.58668 -1.05986 999.9 0
-0.470798 -2.0543 999.9 0
1.32221 2.36791 999.9 0
-1.72489 -2.87829 999.9 0
-4.0247 0.515072 999.9 0
-0.586516 -0.110763 999.9 0
-1.94504 1.49221 999.9 0
-0.195922 2.87989 999.9 0
-0.946398 0.936124 999.9 0
1.9795 -0.71727 999.9 0
-4.26055 2.3537 999.9 0
-3.54211 2.9618 999.9 0
-0.0622816 -2.81213 999.9 0
-1.50701 2.01706 999.9 0
1.72431 1.32167 999.9 0
-3.56817 -0.664911 999.9 0
0.826969 -0.287711 999.9 0
-0.518851 0.510007 999.9 0
3.61675 -0.873717 999.9 0
0.296607 -2.53796 999.9 0
-1.18759 2.03819 999.9 0
1.1383 -2.13304 999.9 0
-0.595368 -2.11718 999.9 0
0.344085 -1.67403 999.9 0
-0.314079 0.725671 999.9 0
1.45479 -2.55398 999.9 0
0.485442 1.3759 999.9 0
-0.162472 1.19103 999.9 0
-3.03127 2.84315 999.9 0
-3.78885 2.68847 999.9 0
1.33791 -1.17819 999.9 0
-0.707514 -2.42414 999.9 0
-4.16044 1.83277 999.9 0
0.718608 -2.10924 999.9 0
-3.02358 1.49317 999.9 0
0.875683 -2.77004 999.9 0
-1.70078 -2.58616 999.9 0
4.43163 1.74723 999.9 0
1.69393 -2.76576 999.9 0
-3.30685 -1.57593 999.9 0
2.08283 0.982238 999.9 0
-0.308158 1.48731 999.9 0
1.54276 0.0648658 999.9 0
-2.46023 0.503241 999.9 0
-2.49921 -2.59759 999.9 0
0.483318 -0.580543 999.9 0
-1.25287 3.09182 999.9 0
-0.0980805 -2.02526 999.9 0
-0.625897 1.00534 999.9 0
-4.24401 -2.35921 999.9 0
0.767075 -2.91092 999.9 0
-0.229201 -0.726236 999.9 0
-0.109759 -2.85028 999.9 0
-0.572863 -0.171718 999.9 0
-2.19168 -2.58073 999.9 0
1.79504 -0.435039 999.9 0
-1.75046 -2.3156 999.9 0
-3.91742 2.22501 999.9 0
-3.58519 0.608397 999.9 0
-3.06728 2.44886 999.9 0
-3.86593 2.43661 999.9 0
-0.307804 2.5329 999.9 0
-1.96351 -1.35357 999.9 0
-1.49085 0.914813 999.9 0
-0.728618 1.91983 999.9 0
1.17573 1.83758 999.9 0
2.15378 2.57665 999.9 0
0.891138 -2.33747 999.9 0
-0.43569 -1.43414 999.9 0
-2.98555 -0.126016 999.9 0
-3.57523 -1.34922 999.9 0
-0.830591 -0.57632 999.9 0
-2.36366 2.93338 999.9 0
0.354755 0.445649 999.9 0
-4.02588 -1.67108 999.9 0
1.29411 0.324286 999.9 0
-1.06702 -1.94561 999.9 0
-0.446735 1.78552 999.9 0
1.28442 0.22582 999.9 0
1.13232 -2.31319 999.9 0
-0.146079 -0.332472 999.9 0
0.0715168 -2.48077 999.9 0
1.99086 0.744071 999.9 0
-1.02209 2.98121 999.9 0
-0.476297 -0.474628 999.9 0
2.1437 -2.28016 999.9 0
-2.38381 -2.17214 999.9 0
1.08656 1.47229 999.9 0
0.836798 1.05545 999.9 0
-1.89253 1.7164 999.9 0
-1.8043 -1.28623 999.9 0
1.78695 -1.77386 999.9 0
-0.495949 2.86022 999.9 0
1.92992 1.01272 999.9 0
3.81744 -0.832885 999.9 0
-0.561369 -1.29516 999.9 0
-3.66538 -0.626244 999.9 0
-2.17009 2.16349 999.9 0
2.04553 1.54459 999.9 0
-3.37937 1.95304 999.9 0
1.31912 -1.74569 999.9 0
-2.02444 -2.16929 999.9 0
-0.568389 -1.55956 999.9 0
-3.35406 -2.75806 999.9 0
-0.82806 2.04039 999.9 0
2.90314 2.02064 999.9 0
3.10533 0.332126 999.9 0
2.18582 -0.200859 999.9 0
-0.669941 -2.90206 999.9 0
1.15863 0.287575 999.9 0
-1.04045 2.12644 999.9 0
-0.618927 -0.0781036 999.9 0
0.923195 2.0374 999.9 0
-0.112213 -2.13961 999.9 0
1.59668 1.45832 999.9 0
3.05151 -1.59202 999.9 0
-2.49929 -2.06427 999.9 0
-1.2843 1.31589 999.9 0
-1.53343 1.42827 999.9 0
-4.14415 1.14424 999.9 0
0.268002 2.64158 999.9 0
1.63821 0.822351 999.9 0
-3.22242 -1.77824 999.9 0
-1.21194 -1.72245 999.9 0
-0.385606 -0.756744 999.9 0
0.929764 -0.132698 999.9 0
1.22454 1.24802 999.9 0
-2.39567 -1.27838 999.9 0
0.153087 -0.404309 999.9 0
4.28474 -0.178624 999.9 0
2.64991 0.918205 999.9 0
1.01559 1.43195 999.9 0
-2.14252 1.83674 999.9 0
0.964967 -0.66116 999.9 0
2.58527 1.01281 999.9 0
2.13882 0.233311 999.9 0
-0.00699551 1.79324 999.9 0
1.75925 2.08167 999.9 0
2.39952 0.956648 999.9 0
1.20352 -0.496261 999.9 0
-1.43632 -2.3541 999.9 0
1.80638 3.1076 999.9 0
-2.86536 -2.12815 999.9 0
1.47497 0.8976 999.9 0
-4.8382 2.15021 999.9 0
0.667822 -0.0726553 999.9 0
-3.15036 1.74717 999.9 0
-1.52192 0.762944 999.9 0
2.43508 0.69071 999.9 0
2.08266 -0.103519 999.9 0
-1.3355 -1.02236 999.9 0
-2.04877 -1.31668 999.9 0
0.370905 -0.000195289 999.9 0
-1.42226 -0.310588 999.9 0
-0.296418 -0.342071 999.9 0
-2.35575 1.76127 999.9 0
-1.35712 1.63777 999.9 0
-1.20724 -1.30728 999.9 0
3.65193 -2.94936 999.9 0
4.63497 0.274222 999.9 0
1.54541 2.97878 999.9 0
1.42255 2.95407 999.9 0
-1.33626 1.76991 999.9 0
0.804683 0.20003 999.9 0
1.47041 1.50032 999.9 0
-0.448567 1.96497 999.9 0
4.66161 0.290338 999.9 0
-2.22247 2.66818 999.9 0
0.300367 1.17332 999.9 0
-0.387975 -1.77314 999.9 0
-2.01336 0.847694 999.9 0
0.092358 -2.78092 999.9 0
2.07029 -1.29061 999.9 0
2.5682 1.58894 999.9 0
-3.30169 -2.21783 999.9 0
3.02471 0.13084 999.9 0
3.45236 1.76614 999.9 0
-0.457629 2.84198 999.9 0
1.11623 1.8346 999.9 0
-1.18452 -0.648021 999.9 0
1.26492 3.02959 999.9 0
-1.73876 -2.16256 999.9 0
-0.408297 -0.693558 999.9 0
0.686936 -0.401464 999.9 0
1.23485 0.229262 999.9 0
0.0437103 2.34174 999.9 0
2.54095 0.295194 999.9 0
-0.211254 -1.83178 999.9 0
-0.170919 -2.05198 999.9 0
0.316088 -3.03335 999.9 0
-0.525913 -1.79194 999.9 0
-1.63678 -2.39372 999.9 0
-1.11114 1.97524 999.9 0
-0.391852 0.00447991 999.9 0
-2.91268 0.954221 999.9 0
2.00475 2.91501 999.9 0
1.355 -2.11885 999.9 0
-1.03933 -0.406237 999.9 0
-1.2566 0.396775 999.9 0
-0.302828 1.42424 999.9 0
-0.621517 -1.35738 999.9 0
-3.43625 2.26437 999.9 0
-3.62295 1.17851 999.9 0
2.89824 1.38154 999.9 0
-0.893081 -1.9228 999.9 0
1.39089 0.481475 999.9 0
-0.575371 -0.879603 999.9 0
2.26789 -2.86078 999.9 0
-0.847196 0.821993 999.9 0
1.61392 -2.49605 999.9 0
-4.02653 2.64194 999.9 0
3.35204 -0.109236 999.9 0
2.22233 2.46709 999.9 0
3.31421 3.14074 999.9 0
-1.23283 -1.1566 999.9 0
1.91661 -1.01317 999.9 0
2.20384 1.82733 999.9 0
2.40474 -1.36702 999.9 0
2.39904 -1.56169 999.9 0
0.27953 0.464505 999.9 0
-0.443923 -0.267065 999.9 0
2.19659 0.752751 999.9 0
3.77149 -0.621329 999.9 0
0.345913 3.06484 999.9 0
0.635224 0.847588 999.9 0
-0.61038 1.00788 999.9 0
0.625648 3.06594 999.9 0
2.99948 0.0693683 999.9 0
2.75845 -2.00634 999.9 0
-1.52558 -2.57572 999.9 0
-4.22045 1.06161 999.9 0
0.170574 1.28985 999.9 0
3.62857 -2.45265 999.9 0
2.08424 1.38718 999.9 0
0.0257027 1.59899 999.9 0
2.0999 0.633505 999.9 0
-0.213028 1.78587 999.9 0
0.618208 0.508859 999.9 0
4.52204 -2.41467 999.9 0
1.80049 -1.05302 999.9 0
0.64992 -2.24497 999.9 0
1.05216 -1.18862 999.9 0
3.37067 1.20439 999.9 0
2.37926 0.523386 999.9 0
-0.236967 2.65546 999.9 0
1.00252 3.12222 999.9 0
-1.82501 -0.220663 999.9 0
3.97724 2.47967 999.9 0
0.365989 -2.41762 999.9 0
4.02534 -0.798796 999.9 0
0.136705 -2.58596 999.9 0
1.35115 1.79374 999.9 0
-1.60589 -2.62793 999.9 0
0.768326 1.59558 999.9 0
4.65374 2.02308 999.9 0
-0.990139 -1.09252 999.9 0
3.08365 -2.7605 999.9 0
0.364627 3.04167 999.9 0
2.46348 -0.966403 999.9 0
-2.72113 2.68208 999.9 0
0.0770468 -2.31909 999.9 0
0.807221 1.70785 999.9 0
-4.04027 2.49819 999.9 0
-0.945331 2.83477 999.9 0
-0.85015 0.211833 999.9 0
-2.96378 2.28145 999.9 0
2.21429 2.22958 999.9 0
3.80311 0.438481 999.9 0
-3.77521 3.10241 999.9 0
-2.19338 -3.03429 999.9 0
-2.06535 1.5123 999.9 0
0.73796 -2.23332 999.9 0
4.20189 0.0249396 999.9 0
-1.13444 -2.87032 999.9 0
0.221849 -1.85007 999.9 0
-2.37702 0.522637 999.9 0
-0.0585839 -1.25566 999.9 0
3.17646 -2.27083 999.9 0
-0.126458 -0.0703655 999.9 0
2.05822 2.19924 999.9 0
-0.412404 -2.30176 999.9 0
1.9671 1.28994 999.9 0
0.660828 0.897382 999.9 0
-0.265121 1.0261 999.9 0
-2.76194 -0.706733 999.9 0
3.50475 -0.365254 999.9 0
-2.91169 -1.34309 999.9 0
1.26157 2.83874 999.9 0
-0.426635 1.68374 999.9 0
-1.3416 -1.76771 999.9 0
-0.0388538 -1.05999 999.9 0
2.76739 -0.955137 999.9 0
-0.097126 -2.0283 999.9 0
1.68144 -2.55953 999.9 0
3.86307 -1.05404 999.9 0
1.21407 0.394606 999.9 0
-1.28439 -2.49482 999.9 0
0.369564 2.22489 999.9 0
2.5201 -2.13646 999.9 0
-2.13911 2.82228 999.9 0
3.09477 2.80477 999.9 0
-0.718888 -2.95333 999.9 0
0.442324 -1.44851 999.9 0
1.01113 -2.61213 999.9 0
1.6147 -1.10018 999.9 0
-2.48738 0.248707 999.9 0
0.226307 1.1808 999.9 0
-1.36639 2.08793 999.9 0
-0.473827 -1.2944 999.9 0
-1.46056 -0.358313 999.9 0
4.25937 0.081038 999.9 0
0.777335 -1.79927 999.9 0
-1.99353 1.58623 999.9 0
0.761212 0.737932 999.9 0
-2.27873 2.58371 999.9 0
-3.81786 2.30715 999.9 0
-1.67245 1.53655 999.9 0
0.605438 3.13118 999.9 0
1.85421 -1.39351 999.9 0
-2.02178 -2.39029 999.9 0
1.47734 -1.96533 999.9 0
3.90395 -2.5796 999.9 0
-3.52827 2.66944 999.9 0
4.2297 -1.30767 999.9 0
0.267119 1.30416 999.9 0
-0.783563 2.96814 999.9 0
0.557978 -2.36711 999.9 0
0.187802 -2.23092 999.9 0
1.21628 0.526209 999.9 0
0.446324 3.0293 999.9 0
-1.10206 -2.78554 999.9 0
-1.74271 2.53567 999.9 0
-1.43156 1.11736 999.9 0
-4.39081 -2.01263 999.9 0
-0.268201 -0.722362 999.9 0
-2.32426 1.02926 999.9 0
-0.0454448 3.05128 999.9 0
4.8601 2.56782 999.9 0
-1.66638 1.59046 999.9 0
-1.95226 -0.11678 999.9 0
-1.00798 1.76719 999.9 0
-1.47629 3.07256 999.9 0
3.56219 2.91975 999.9 0
3.42232 0.161962 999.9 0
-0.672848 0.292459 999.9 0
2.26253 2.68362 999.9 0
3.14981 -2.48963 999.9 0
3.35861 -0.000907709 999.9 0
-3.4492 1.89137 999.9 0
-2.4249 2.89802 999.9 0
0.0388999 -0.0528351 999.9 0
-0.588152 -2.3805 999.9 0
0.946842 -2.92666 999.9 0
-3.96817 -1.0221 999.9 0
0.762538 -0.814938 999.9 0
-1.91605 2.60585 999.9 0
-0.217418 3.02047 999.9 0
-1.59363 -1.30437 999.9 0
2.23009 1.39074 999.9 0
0.788244 -1.41505 999.9 0
1.17868 -1.14683 999.9 0
-1.73636 0.274813 999.9 0
-1.21651 3.0672 999.9 0
2.14847 -2.68284 999.9 0
1.75723 -3.06879 999.9 0
1.80887 -2.81538 999.9 0
-0.866757 -2.62973 999.9 0
1.59112 1.37758 999.9 0
1.83541 -2.05068 999.9 0
-1.59451 -1.38439 999.9 0
-3.47877 1.29101 999.9 0
-1.29294 1.18132 999.9 0
3.81062 -0.980925 999.9 0
-0.556028 0.181626 999.9 0
-1.10864 -0.45781 999.9 0
-4.33992 -1.43953 999.9 0
0.677412 -2.33799 999.9 0
-2.1463 -2.69623 999.9 0
-0.172687 -2.00721 999.9 0
-1.96525 0.872507 999.9 0
0.792131 -2.53885 999.9 0
-0.51639 -2.49877 999.9 0
1.33415 3.02656 999.9 0
2.76012 -1.00776 999.9 0
-0.730501 -3.0638 999.9 0
0.545834 -2.69302 999.9 0
0.610363 0.48565 999.9 0
-2.48391 -1.47441 999.9 0
0.104956 2.67534 999.9 0
0.707801 -0.589191 999.9 0
2.28867 -0.860178 999.9 0
3.52941 0.304482 999.9 0
3.56668 -2.85213 999.9 0
0.975964 2.74588 999.9 0
2.72641 0.0882551 999.9 0
-0.286099 -0.502917 999.9 0
1.41512 -1.72644 999.9 0
1.40246 -2.25251 999.9 0
-1.73629 -2.11131 999.9 0
-0.0923351 2.62124 999.9 0
-0.922575 -2.33829 999.9 0
-2.12433 1.2131 999.9 0
-1.81009 -2.55102 999.9 0
-0.575587 -3.0126 999.9 0
4.06313 0.315888 999.9 0
-1.05127 0.907999 999.9 0
1.09673 -1.91859 999.9 0
2.40145 2.04956 999.9 0
-3.19503 -0.634902 999.9 0
-2.40478 1.22441 999.9 0
-0.0546924 -0.100533 999.9 0
1.94168 -1.41525 999.9 0
0.769831 -1.50919 999.9 0
0.607466 -0.00720434 999.9 0
-0.980489 -0.842542 999.9 0
-0.342705 -1.74553 999.9 0
4.67989 2.97547 999.9 0
1.31124 2.04224 999.9 0
0.886743 -0.751704 999.9 0
-3.78527 0.186662 999.9 0
-0.932439 -1.55365 999.9 0
2.39659 -0.782595 999.9 0
-4.37322 -2.06465 999.9 0
-4.04798 -0.6414 999.9 0
1.20533 -0.236151 999.9 0
1.11455 0.690406 999.9 0
-1.39817 -3.01644 999.9 0
0.703569 -2.57802 999.9 0
2.04941 -0.438464 999.9 0
-0.979615 1.15246 999.9 0
4.18537 -0.210482 999.9 0
2.12071 -1.53142 999.9 0
-1.84607 -1.45006 999.9 0
-0.234768 1.62848 999.9 0
4.43375 2.30881 999.9 0
2.61233 3.0442 999.9 0
-0.742888 3.12147 999.9 0
-2.41679 -1.92906 999.9 0
1.99632 3.10502 999.9 0
0.86466 1.55733 999.9 0
2.0673 3.04312 999.9 0
4.64182 -0.553098 999.9 0
0.0117165 -1.67548 999.9 0
-0.214875 -0.769861 999.9 0
1.89526 -1.95993 999.9 0
2.01429 2.16653 999.9 0
-1.14015 -1.14676 999.9 0
-2.57985 2.16029 999.9 0
4.56003 2.1548 999.9 0
3.04483 1.59472 999.9 0
1.17412 0.73547 999.9 0
4.23169 2.09734 999.9 0
3.80742 0.297513 999.9 0
-0.555905 0.530438 999.9 0
3.46121 2.26907 999.9 0
-4.16012 -2.24066 999.9 0
-2.6399 -3.0932 999.9 0
0.040259 -0.527283 999.9 0
2.2532 1.24959 999.9 0
-0.628111 -0.46506 999.9 0
-0.764474 -1.00302 999.9 0
-1.16767 2.69322 999.9 0
-4.00758 -2.95498 999.9 0
-0.985793 0.160133 999.9 0
-1.41728 1.39011 999.9 0
1.41019 -1.98248 999.9 0
-1.21547 -2.40996 999.9 0
-3.54457 -2.47381 999.9 0
-2.14092 -1.74628 999.9 0
1.08471 0.150639 999.9 0
1.21691 1.09587 999.9 0
1.65575 0.532786 999.9 0
0.215117 2.89745 999.9 0
-4.34585 1.91384 999.9 0
2.39716 -2.579 999.9 0
4.65138 2.60868 999.9 0
-0.419779 -1.10057 999.9 0
-2.06523 -2.67762 999.9 0
0.205692 -1.45185 999.9 0
1.02783 0.799425 999.9 0
-0.766486 -1.05169 999.9 0
-4.41399 2.9415 999.9 0
-0.65661 -0.404948 999.9 0
0.953764 0.178865 999.9 0
-2.13445 -2.69682 999.9 0
-2.80516 0.1528 999.9 0
1.15071 2.62343 999.9 0
0.643279 1.98769 999.9 0
0.844958 2.42978 999.9 0
-0.353472 -2.91795 999.9 0
0.663998 0.927324 999.9 0
2.21094 -1.07733 999.9 0
0.158353 -2.53849 999.9 0
-3.07437 -0.368684 999.9 0
0.990156 0.997338 999.9 0
-1.90061 -0.437926 999.9 0
-0.691692 1.24745 999.9 0
-0.301372 -1.90768 999.9 0
0.519031 3.10472 999.9 0
4.77695 1.6175 999.9 0
0.955163 -2.92305 999.9 0
1.10551 0.174979 999.9 0
3.4189 -0.161069 999.9 0
2.48381 1.2842 999.9 0
2.63527 1.20241 999.9 0
0.233491 -3.13709 999.9 0
2.67593 -1.58168 999.9 0
-4.22703 2.09395 999.9 0
2.14038 0.822245 999.9 0
-2.25847 -0.534273 999.9 0
2.91672 2.74316 999.9 0
1.97668 0.231346 999.9 0
-0.86759 -0.336937 999.9 0
-0.570481 -0.709843 999.9 0
-2.6571 1.32262 999.9 0
-3.48527 -2.88058 999.9 0
-3.08935 -2.40659 999.9 0
-4.5076 -2.01813 999.9 0
-2.19754 -0.506448 999.9 0
0.227483 1.10048 999.9 0
-3.82731 2.82644 999.9 0
1.24103 1.2306 999.9 0
3.9804 -2.59573 999.9 0
-3.92394 -0.289798 999.9 0
0.294379 1.74733 999.9 0
-0.461199 -2.19295 999.9 0
-2.86416 -1.16933 999.9 0
4.23848 -2.56729 999.9 0
-0.175841 0.448198 999.9 0
-2.81866 -1.89446 999.9 0
3.22073 -0.759154 999.9 0
-3.66944 1.8615 999.9 0
-3.15424 -2.05898 999.9 0
-1.84338 -0.486412 999.9 0
0.818586 2.25737 999.9 0
-1.04036 0.31774 999.9 0
1.62649 3.08924 999.9 0
3.0965 -1.5507 999.9 0
0.391511 -0.425573 999.9 0
-0.742226 -1.12417 999.9 0
-1.37768 2.46358 999.9 0
-3.77044 2.18851 999.9 0
1.6089 1.65956 999.9 0
